69.4949494949495,148.6868686868687,287.2727272727273,316.969696969697,425.8585858585859,475.3535353535354,564.4444444444445,594.1414141414142,712.929292929293,762.4242424242425,831.7171717171718,871.3131313131314,960.4040404040404,,
148.6868686868687,237.7777777777778,316.969696969697,415.95959595959596,495.1515151515152,554.5454545454546,673.3333333333334,752.5252525252525,821.8181818181819,910.909090909091,950.5050505050506,,,,
158.5858585858586,277.3737373737374,307.0707070707071,415.95959595959596,554.5454545454546,584.2424242424242,703.0303030303031,811.9191919191919,901.010101010101,1000.0,,,,,
109.0909090909091,267.47474747474746,346.6666666666667,386.26262626262627,485.2525252525253,613.939393939394,712.929292929293,772.3232323232323,910.909090909091,920.8080808080808,,,,,
148.6868686868687,227.8787878787879,376.3636363636364,435.7575757575758,554.5454545454546,633.7373737373738,742.6262626262627,851.5151515151516,950.5050505050506,,,,,,
178.3838383838384,237.7777777777778,326.8686868686869,376.3636363636364,415.95959595959596,485.2525252525253,584.2424242424242,643.6363636363636,732.7272727272727,811.9191919191919,831.7171717171718,901.010101010101,970.3030303030304,,
148.6868686868687,198.1818181818182,287.2727272727273,297.1717171717172,366.4646464646465,415.95959595959596,495.1515151515152,584.2424242424242,623.8383838383838,693.1313131313132,722.8282828282829,782.2222222222223,861.4141414141415,940.6060606060606,1000.0
128.8888888888889,217.97979797979798,316.969696969697,425.8585858585859,584.2424242424242,683.2323232323233,752.5252525252525,891.1111111111112,970.3030303030304,,,,,,
168.4848484848485,208.08080808080808,257.5757575757576,326.8686868686869,406.06060606060606,514.9494949494949,574.3434343434344,604.040404040404,683.2323232323233,712.929292929293,821.8181818181819,871.3131313131314,940.6060606060606,970.3030303030304,
128.8888888888889,227.8787878787879,326.8686868686869,475.3535353535354,534.7474747474748,693.1313131313132,712.929292929293,821.8181818181819,950.5050505050506,,,,,,
79.3939393939394,188.2828282828283,208.08080808080808,326.8686868686869,366.4646464646465,445.6565656565657,485.2525252525253,554.5454545454546,594.1414141414142,653.5353535353536,732.7272727272727,782.2222222222223,841.6161616161617,940.6060606060606,1000.0
89.2929292929293,188.2828282828283,297.1717171717172,376.3636363636364,475.3535353535354,584.2424242424242,653.5353535353536,762.4242424242425,821.8181818181819,901.010101010101,970.3030303030304,,,,
79.3939393939394,168.4848484848485,307.0707070707071,366.4646464646465,514.9494949494949,584.2424242424242,683.2323232323233,742.6262626262627,831.7171717171718,901.010101010101,980.2020202020203,,,,
89.2929292929293,178.3838383838384,227.8787878787879,336.7676767676768,406.06060606060606,455.5555555555556,485.2525252525253,544.6464646464647,623.8383838383838,693.1313131313132,742.6262626262627,782.2222222222223,871.3131313131314,940.6060606060606,960.4040404040404
128.8888888888889,158.5858585858586,267.47474747474746,336.7676767676768,445.6565656565657,495.1515151515152,604.040404040404,693.1313131313132,732.7272727272727,831.7171717171718,920.8080808080808,980.2020202020203,,,
237.7777777777778,326.8686868686869,386.26262626262627,465.4545454545455,673.3333333333334,732.7272727272727,891.1111111111112,930.7070707070708,,,,,,,
109.0909090909091,208.08080808080808,307.0707070707071,336.7676767676768,386.26262626262627,465.4545454545455,524.8484848484849,653.5353535353536,703.0303030303031,752.5252525252525,841.6161616161617,881.2121212121212,990.1010101010102,,
118.98989898989899,307.0707070707071,336.7676767676768,445.6565656565657,604.040404040404,683.2323232323233,772.3232323232323,861.4141414141415,980.2020202020203,,,,,,
158.5858585858586,257.5757575757576,287.2727272727273,396.16161616161617,465.4545454545455,604.040404040404,673.3333333333334,742.6262626262627,851.5151515151516,950.5050505050506,,,,,
257.5757575757576,307.0707070707071,396.16161616161617,485.2525252525253,544.6464646464647,584.2424242424242,673.3333333333334,712.929292929293,792.1212121212121,861.4141414141415,891.1111111111112,970.3030303030304,,,
109.0909090909091,188.2828282828283,356.5656565656566,485.2525252525253,554.5454545454546,643.6363636363636,722.8282828282829,881.2121212121212,950.5050505050506,,,,,,
